LCODE_C1,LCODE_C2,LCODE_C3,METHOD,DATATIME,MDDI_ORG,LCODEC_C1,LCODEC_C2,LCODEC_C3,Shape_Leng,Shape_Area,分類,area_ha
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,26.159159813500001,36.630142701099999,01農業利用土地,0.003663014270110
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,25.941215082599999,37.850719108900002,01農業利用土地,0.003785071910890
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,24.015171857700000,32.012869000700000,01農業利用土地,0.003201286900070
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,65.983895322600006,253.953488327999992,01農業利用土地,0.025395348832800
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,81.809558752599997,380.509056961999988,01農業利用土地,0.038050905696200
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,31.732178324400000,55.831021336600003,01農業利用土地,0.005583102133660
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,37.890314867999997,88.172894407599998,01農業利用土地,0.008817289440760
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,57.984070085200003,190.454418261999990,01農業利用土地,0.019045441826200
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,103.736867313000005,468.197163760000024,01農業利用土地,0.046819716376000
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,14.804633000500001,13.613781491499999,01農業利用土地,0.001361378149150
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,32.330573381599997,65.676027919299997,01農業利用土地,0.006567602791930
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,52.920211533299998,162.339924233000005,01農業利用土地,0.016233992423300
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,33.110583271099998,73.417994672999995,01農業利用土地,0.007341799467300
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,45.533528842099997,128.387308851000000,01農業利用土地,0.012838730885100
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,51.867567701900001,116.966941621000004,01農業利用土地,0.011696694162100
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,24.761456642900001,32.234210369800003,01農業利用土地,0.003223421036980
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,18.826234798200002,20.919125680499999,01農業利用土地,0.002091912568050
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,50.409952873700000,114.972037491999998,01農業利用土地,0.011497203749200
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,46.824556548300002,131.102994598999999,01農業利用土地,0.013110299459900
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,17.174493333899999,18.417840608300001,01農業利用土地,0.001841784060830
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,21.478329858999999,28.661893478700001,01農業利用土地,0.002866189347870
01,0103,010301,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,畜禽舍,38.138077111599998,76.157792994199994,01農業利用土地,0.007615779299420
01,0103,010302,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,牧場,104.369585188000002,732.553622703999963,01農業利用土地,0.073255362270400
01,0103,010302,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,牧場,86.462511915799993,323.102144999000018,01農業利用土地,0.032310214499900
01,0103,010302,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,牧場,20.820145812400000,24.826776069200001,01農業利用土地,0.002482677606920
01,0103,010302,1,202211,亞新國土科技股份有限公司,農業利用土地,畜牧,牧場,73.787897346600005,339.823205535999989,01農業利用土地,0.033982320553600
01,0104,010401,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業生產設施,28.234885517100000,48.830229250899997,01農業利用土地,0.004883022925090
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,23.845987996600002,34.507857191299998,01農業利用土地,0.003450785719130
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,21.476810642800000,35.545833491499998,01農業利用土地,0.003554583349150
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,38.567583373900000,90.745717894400002,01農業利用土地,0.009074571789440
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,42.899976559800002,87.289290961700004,01農業利用土地,0.008728929096170
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,23.683733460300001,31.097521205000000,01農業利用土地,0.003109752120500
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,21.837179705600001,28.010224753999999,01農業利用土地,0.002801022475400
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,20.421354124800001,24.575876625300001,01農業利用土地,0.002457587662530
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,81.020850052800000,217.259705091000001,01農業利用土地,0.021725970509100
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,23.573515099500000,33.783552927899997,01農業利用土地,0.003378355292790
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,41.190945294899997,97.202733160199998,01農業利用土地,0.009720273316020
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,23.417426994800000,32.231580125000001,01農業利用土地,0.003223158012500
01,0104,010402,0,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,21.852764890300001,29.561095282200000,01農業利用土地,0.002956109528220
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,56.406486175399998,107.697513725999997,01農業利用土地,0.010769751372600
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,36.553228276399999,63.269495686200003,01農業利用土地,0.006326949568620
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,22.367989999399999,30.925637257000002,01農業利用土地,0.003092563725700
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,36.691119966599999,65.574336877700006,01農業利用土地,0.006557433687770
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,77.543305799699993,282.507758754999998,01農業利用土地,0.028250775875500
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,21.436896809600000,28.686031050299999,01農業利用土地,0.002868603105030
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,38.851541570400002,91.742517876400001,01農業利用土地,0.009174251787640
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,43.030170779499997,111.426066531000004,01農業利用土地,0.011142606653100
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,26.396860019399998,37.737858730699998,01農業利用土地,0.003773785873070
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,48.477423449000000,130.921120013999996,01農業利用土地,0.013092112001400
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,23.257302938500001,29.893409380100000,01農業利用土地,0.002989340938010
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,55.345244915099997,165.777585222999988,01農業利用土地,0.016577758522300
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,24.086891191700001,36.187149850099999,01農業利用土地,0.003618714985010
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,107.000621461999998,394.645432835999998,01農業利用土地,0.039464543283600
01,0104,010402,1,202211,亞新國土科技股份有限公司,農業利用土地,農業相關設施,農業產銷及加工設施,24.774844428100000,38.317358292000002,01農業利用土地,0.003831735829200
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,141.111807569999996,1186.319770130000052,02森林利用土地,0.118631977013000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,86.439213267000000,420.169549085000028,02森林利用土地,0.042016954908500
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,295.387823438999988,4555.992689579999933,02森林利用土地,0.455599268958000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,435.161464449999983,4140.735952439999892,02森林利用土地,0.414073595244000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,82.137032625900005,361.319948301000011,02森林利用土地,0.036131994830100
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,188.549151762000008,1237.366848840000102,02森林利用土地,0.123736684884000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,506.951527886000008,3246.277240790000178,02森林利用土地,0.324627724079000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,373.131627341000012,3620.955154870000115,02森林利用土地,0.362095515487000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,148.659594819999995,1059.647216600000093,02森林利用土地,0.105964721660000
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,115.530484548999993,649.147561382000049,02森林利用土地,0.064914756138200
02,0202,020200,0,202211,亞新國土科技股份有限公司,森林利用土地,闊葉林,闊葉林,117.527927583999997,460.514485760000014,02森林利用土地,0.046051448576000
